1.716,-1.335
1.72,-1.335
1.724,-1.335
1.728,-1.335
1.732,-1.335
1.736,-1.335
1.74,-1.335
1.744,-1.36
1.748,-1.335
1.752,-1.335
1.756,-1.325
1.76,-1.335
1.764,-1.345
1.768,-1.33
1.772,-1.335
1.776,-1.335
1.78,-1.335
1.784,-1.335
1.788,-1.325
1.792,-1.315
1.796,-1.315
1.8,-1.315
1.804,-1.31
1.808,-1.3
1.812,-1.3
1.816,-1.3
1.82,-1.29
1.824,-1.28
1.828,-1.285
1.832,-1.28
1.836,-1.265
1.84,-1.265
1.844,-1.265
1.848,-1.26
1.852,-1.26
1.856,-1.25
1.86,-1.245
1.864,-1.23
1.868,-1.23
1.872,-1.235
1.876,-1.225
1.88,-1.225
1.884,-1.225
1.888,-1.22
1.892,-1.22
1.896,-1.215
1.9,-1.215
1.904,-1.22
1.908,-1.215
1.912,-1.195
1.916,-1.225
1.92,-1.225
1.924,-1.225
1.928,-1.23
1.932,-1.225
1.936,-1.245
1.94,-1.245
1.944,-1.255
1.948,-1.255
1.952,-1.26
1.956,-1.26
1.96,-1.265
1.964,-1.265
1.968,-1.265
1.972,-1.285
1.976,-1.28
1.98,-1.28
1.984,-1.28
1.988,-1.295
1.992,-1.3
1.996,-1.3
2,-1.295
2.004,-1.295
2.008,-1.295
2.012,-1.29
2.016,-1.3
2.02,-1.3
2.024,-1.3
2.028,-1.3
2.032,-1.3
2.036,-1.3
2.04,-1.315
2.044,-1.31
2.048,-1.315
2.052,-1.3
2.056,-1.3
2.06,-1.305
2.064,-1.3
2.068,-1.305
2.072,-1.3
2.076,-1.3
2.08,-1.3
2.084,-1.315
2.088,-1.315
2.092,-1.315
2.096,-1.315
2.1,-1.335
2.104,-1.305
2.108,-1.3
2.112,-1.3
2.116,-1.3
2.12,-1.325
2.124,-1.3
2.128,-1.3
2.132,-1.3
2.136,-1.3
2.14,-1.315
2.144,-1.3
2.148,-1.315
2.152,-1.315
2.156,-1.315
2.16,-1.315
2.164,-1.3
2.168,-1.315
2.172,-1.315
2.176,-1.315
2.18,-1.315
2.184,-1.325
2.188,-1.315
2.192,-1.315
2.196,-1.31
2.2,-1.3
2.204,-1.315
2.208,-1.32
2.212,-1.325
2.216,-1.33
2.22,-1.32
2.224,-1.32
2.228,-1.315
2.232,-1.325
2.236,-1.32
2.24,-1.315
2.244,-1.315
2.248,-1.315
2.252,-1.315
2.256,-1.315
2.26,-1.315
2.264,-1.32
2.268,-1.335
2.272,-1.32
2.276,-1.32
2.28,-1.315
2.284,-1.315
2.288,-1.33
2.292,-1.305
2.296,-1.315
2.3,-1.315
2.304,-1.32
2.308,-1.325
2.312,-1.325
2.316,-1.32
2.32,-1.32
2.324,-1.315
2.328,-1.32
2.332,-1.32
2.336,-1.315
2.34,-1.31
2.344,-1.305
2.348,-1.31
2.352,-1.315
2.356,-1.32
2.36,-1.325
2.364,-1.32
2.368,-1.315
2.372,-1.31
2.376,-1.3
2.38,-1.3
2.384,-1.3
2.388,-1.31
2.392,-1.315
2.396,-1.32
2.4,-1.31
2.404,-1.315
2.408,-1.3
2.412,-1.305
2.416,-1.3
2.42,-1.295
2.424,-1.275
2.428,-1.265
2.432,-1.26
2.436,-1.255
2.44,-1.255
2.444,-1.255
2.448,-1.255
2.452,-1.255
2.456,-1.265
2.46,-1.255
2.464,-1.245
2.468,-1.245
2.472,-1.245
2.476,-1.23
2.48,-1.26
2.484,-1.265
2.488,-1.265
2.492,-1.265
2.496,-1.28
2.5,-1.285
2.504,-1.29
2.508,-1.29
2.512,-1.3
2.516,-1.305
2.52,-1.325
2.524,-1.335
2.528,-1.335
2.532,-1.335
2.536,-1.32
2.54,-1.32
2.544,-1.325
2.548,-1.325
2.552,-1.325
2.556,-1.325
2.56,-1.335
2.564,-1.325
2.568,-1.335
2.572,-1.335
2.576,-1.33
2.58,-1.33
2.584,-1.32
2.588,-1.315
2.592,-1.315
2.596,-1.32
2.6,-1.335
2.604,-1.36
2.608,-1.405
2.612,-1.405
2.616,-1.325
2.62,-1.165
2.624,-0.915
2.628,-0.63
2.632,-0.33
2.636,-0.085
2.64,-0.01
2.644,-0.105
2.648,-0.3
2.652,-0.49
2.656,-0.645
2.66,-0.73
2.664,-0.79
2.668,-0.88
2.672,-0.97
2.676,-1.065
2.68,-1.145
2.684,-1.21
2.688,-1.245
2.692,-1.26
2.696,-1.28
2.7,-1.3
2.704,-1.3
2.708,-1.305
2.712,-1.315
2.716,-1.32
2.72,-1.33
2.724,-1.325
2.728,-1.335
2.732,-1.33
2.736,-1.33
2.74,-1.325
2.744,-1.32
2.748,-1.335
2.752,-1.33
2.756,-1.32
2.76,-1.32
2.764,-1.335
2.768,-1.335
2.772,-1.335
2.776,-1.335
2.78,-1.335
2.784,-1.325
2.788,-1.33
2.792,-1.335
2.796,-1.335
2.8,-1.335
2.804,-1.325
2.808,-1.335
2.812,-1.34
2.816,-1.335
2.82,-1.335
2.824,-1.335
2.828,-1.34
2.832,-1.335
2.836,-1.335
2.84,-1.335
2.844,-1.335
2.848,-1.335
2.852,-1.34
2.856,-1.335
2.86,-1.335
2.864,-1.325
2.868,-1.32
2.872,-1.325
2.876,-1.32
2.88,-1.32
2.884,-1.32
2.888,-1.315
2.892,-1.3
2.896,-1.3
2.9,-1.3
2.904,-1.3
2.908,-1.295
2.912,-1.29
2.916,-1.29
2.92,-1.29
2.924,-1.265
2.928,-1.26
2.932,-1.26
2.936,-1.255
2.94,-1.255
2.944,-1.255
2.948,-1.25
2.952,-1.245
2.956,-1.23
2.96,-1.225
2.964,-1.22
2.968,-1.22
2.972,-1.22
2.976,-1.22
2.98,-1.195
2.984,-1.215
2.988,-1.21
2.992,-1.21
2.996,-1.205
3,-1.19
3.004,-1.21
3.008,-1.215
3.012,-1.22
3.016,-1.22
3.02,-1.22
3.024,-1.23
3.028,-1.23
3.032,-1.245
3.036,-1.245
3.04,-1.255
3.044,-1.255
3.048,-1.26
3.052,-1.26
3.056,-1.26
3.06,-1.26
3.064,-1.26
3.068,-1.265
3.072,-1.265
3.076,-1.28
3.08,-1.28
3.084,-1.28
3.088,-1.28
3.092,-1.275
3.096,-1.29
3.1,-1.29
3.104,-1.3
3.108,-1.29
3.112,-1.3
3.116,-1.295
3.12,-1.3
3.124,-1.3
3.128,-1.3
3.132,-1.3
3.136,-1.3
3.14,-1.3
3.144,-1.3
3.148,-1.315
3.152,-1.3
3.156,-1.3
3.16,-1.3
3.164,-1.3
3.168,-1.32
3.172,-1.3
3.176,-1.3
3.18,-1.3
3.184,-1.3
3.188,-1.315
3.192,-1.3
3.196,-1.315
3.2,-1.3
3.204,-1.31
3.208,-1.3
3.212,-1.3
3.216,-1.3
3.22,-1.31
3.224,-1.3
3.228,-1.3
3.232,-1.3
3.236,-1.3
3.24,-1.3
3.244,-1.3
3.248,-1.3
3.252,-1.31
3.256,-1.315
3.26,-1.3
3.264,-1.3
3.268,-1.3
3.272,-1.3
3.276,-1.315
3.28,-1.3
3.284,-1.3
3.288,-1.3
3.292,-1.3
3.296,-1.3
3.3,-1.3
3.304,-1.3
3.308,-1.3
3.312,-1.3
3.316,-1.31
3.32,-1.3
3.324,-1.3
3.328,-1.3
3.332,-1.3
3.336,-1.325
3.34,-1.3
3.344,-1.3
3.348,-1.3
3.352,-1.3
3.356,-1.315
3.36,-1.3
3.364,-1.3
3.368,-1.3
3.372,-1.3
3.376,-1.3
3.38,-1.3
3.384,-1.3
3.388,-1.3
3.392,-1.3
3.396,-1.3
3.4,-1.3
3.404,-1.3
3.408,-1.3
3.412,-1.305
3.416,-1.3
3.42,-1.3
3.424,-1.3
3.428,-1.3
3.432,-1.3
3.436,-1.3
3.44,-1.3
3.444,-1.3
3.448,-1.3
3.452,-1.3
3.456,-1.3
3.46,-1.3
3.464,-1.3
3.468,-1.3
3.472,-1.3
3.476,-1.3
3.48,-1.3
3.484,-1.3
3.488,-1.3
3.492,-1.3
3.496,-1.3
3.5,-1.3
3.504,-1.3
3.508,-1.28
3.512,-1.265
3.516,-1.26
3.52,-1.255
3.524,-1.235
3.528,-1.245
3.532,-1.245
3.536,-1.245
3.54,-1.23
3.544,-1.23
3.548,-1.25
3.552,-1.245
3.556,-1.245
3.56,-1.245
3.564,-1.25
3.568,-1.245
3.572,-1.245
3.576,-1.255
3.58,-1.255
3.584,-1.255
3.588,-1.26
3.592,-1.27
3.596,-1.28
3.6,-1.28
3.604,-1.295
3.608,-1.3
3.612,-1.3
3.616,-1.315
3.62,-1.315
3.624,-1.325
3.628,-1.32
3.632,-1.315
3.636,-1.315
3.64,-1.325
3.644,-1.315
3.648,-1.32
3.652,-1.32
3.656,-1.325
3.66,-1.32
3.664,-1.315
3.668,-1.32
3.672,-1.335
3.676,-1.3
3.68,-1.3
3.684,-1.305
3.688,-1.305
3.692,-1.335
3.696,-1.35
3.7,-1.375
3.704,-1.37
3.708,-1.28
3.712,-1.095
3.716,-0.84
3.72,-0.555
3.724,-0.27
3.728,-0.075
3.732,-0.01
3.736,-0.13
3.74,-0.33
3.744,-0.535
3.748,-0.72
3.752,-0.805
3.756,-0.84
3.76,-0.895
3.764,-0.98
3.768,-1.065
3.772,-1.155
3.776,-1.22
3.78,-1.245
3.784,-1.265
3.788,-1.265
3.792,-1.28
3.796,-1.295
3.8,-1.315
3.804,-1.3
3.808,-1.31
3.812,-1.31
3.816,-1.3
3.82,-1.3
3.824,-1.3
3.828,-1.31
3.832,-1.3
3.836,-1.3
3.84,-1.3
3.844,-1.305
3.848,-1.3
3.852,-1.3
3.856,-1.3
3.86,-1.325
3.864,-1.305
3.868,-1.315
3.872,-1.3
3.876,-1.31
3.88,-1.325
3.884,-1.3
3.888,-1.305
3.892,-1.3
3.896,-1.3
3.9,-1.315
3.904,-1.3
3.908,-1.31
3.912,-1.3
3.916,-1.305
3.92,-1.305
3.924,-1.3
3.928,-1.31
3.932,-1.305
3.936,-1.3
3.94,-1.3
3.944,-1.3
3.948,-1.3
3.952,-1.3
3.956,-1.3
3.96,-1.3
3.964,-1.3
3.968,-1.29
3.972,-1.28
3.976,-1.28
3.98,-1.28
3.984,-1.28
3.988,-1.265
3.992,-1.265
3.996,-1.26
4,-1.26
4.004,-1.26
4.008,-1.245
4.012,-1.245
4.016,-1.235
4.02,-1.245
4.024,-1.23
4.028,-1.215
4.032,-1.225
4.036,-1.22
4.04,-1.22
4.044,-1.21
4.048,-1.19
4.052,-1.21
4.056,-1.195
4.06,-1.195
4.064,-1.19
4.068,-1.19
4.072,-1.19
4.076,-1.18
4.08,-1.19
4.084,-1.18
4.088,-1.19
4.092,-1.19
4.096,-1.19
4.1,-1.195
4.104,-1.195
4.108,-1.2
4.112,-1.21
4.116,-1.22
4.12,-1.23
4.124,-1.225
4.128,-1.235
4.132,-1.235
4.136,-1.23
4.14,-1.24
4.144,-1.25
4.148,-1.26
4.152,-1.255
4.156,-1.255
4.16,-1.26
4.164,-1.26
4.168,-1.26
4.172,-1.265
4.176,-1.28
4.18,-1.28
4.184,-1.28
4.188,-1.29
4.192,-1.29
4.196,-1.3
4.2,-1.3
4.204,-1.3
4.208,-1.3
4.212,-1.3
4.216,-1.32
4.22,-1.3
4.224,-1.3
4.228,-1.3
4.232,-1.3
4.236,-1.315
4.24,-1.315
4.244,-1.315
4.248,-1.31
4.252,-1.315
4.256,-1.315
4.26,-1.32
4.264,-1.315
4.268,-1.315
4.272,-1.315
4.276,-1.31
4.28,-1.315
4.284,-1.31
4.288,-1.3
4.292,-1.305
4.296,-1.315
4.3,-1.315
4.304,-1.32
4.308,-1.305
4.312,-1.315
4.316,-1.31
4.32,-1.315
4.324,-1.315
4.328,-1.315
4.332,-1.315
4.336,-1.315
4.34,-1.32
4.344,-1.3
4.348,-1.3
4.352,-1.315
4.356,-1.315
4.36,-1.315
4.364,-1.315
4.368,-1.315
4.372,-1.315
4.376,-1.3
4.38,-1.31
4.384,-1.335
4.388,-1.32
4.392,-1.315
4.396,-1.315
4.4,-1.315
4.404,-1.325
4.408,-1.3
4.412,-1.315
4.416,-1.32
4.42,-1.32
4.424,-1.325
4.428,-1.32
4.432,-1.315
4.436,-1.31
4.44,-1.315
4.444,-1.315
4.448,-1.315
4.452,-1.315
4.456,-1.315
4.46,-1.31
4.464,-1.315
4.468,-1.315
4.472,-1.305
4.476,-1.315
4.48,-1.315
4.484,-1.315
4.488,-1.315
4.492,-1.31
4.496,-1.31
4.5,-1.305
4.504,-1.3
4.508,-1.315
4.512,-1.315
4.516,-1.32
4.52,-1.315
4.524,-1.315
4.528,-1.315
4.532,-1.315
4.536,-1.325
4.54,-1.315
4.544,-1.315
4.548,-1.32
4.552,-1.335
4.556,-1.315
4.56,-1.3
4.564,-1.3
4.568,-1.3
4.572,-1.325
4.576,-1.315
4.58,-1.32
4.584,-1.315
4.588,-1.3
4.592,-1.31
4.596,-1.31
4.6,-1.3
4.604,-1.3
4.608,-1.295
4.612,-1.295
4.616,-1.265
4.62,-1.26
4.624,-1.26
4.628,-1.26
4.632,-1.255
4.636,-1.255
4.64,-1.245
4.644,-1.255
4.648,-1.255
4.652,-1.255
4.656,-1.25
4.66,-1.25
4.664,-1.255
4.668,-1.255
4.672,-1.255
4.676,-1.26
4.68,-1.27
4.684,-1.265
4.688,-1.265
4.692,-1.275
4.696,-1.29
4.7,-1.29
4.704,-1.295
4.708,-1.3
4.712,-1.3
4.716,-1.315
4.72,-1.32
4.724,-1.32
4.728,-1.32
4.732,-1.32
4.736,-1.32
4.74,-1.335
4.744,-1.325
4.748,-1.325
4.752,-1.32
4.756,-1.32
4.76,-1.335
4.764,-1.32
4.768,-1.315
4.772,-1.315
4.776,-1.315
4.78,-1.315
4.784,-1.3
4.788,-1.315
4.792,-1.335
4.796,-1.37
4.8,-1.385
4.804,-1.35
4.808,-1.245
4.812,-1.04
4.816,-0.77
4.82,-0.485
4.824,-0.235
4.828,-0.105
4.832,-0.13
4.836,-0.31
4.84,-0.535
4.844,-0.73
4.848,-0.85
4.852,-0.895
4.856,-0.915
4.86,-0.99
4.864,-1.065
4.868,-1.15
4.872,-1.22
4.876,-1.255
4.88,-1.265
4.884,-1.285
4.888,-1.29
4.892,-1.3
4.896,-1.3
4.9,-1.305
4.904,-1.315
4.908,-1.335
4.912,-1.315
4.916,-1.315
4.92,-1.325
4.924,-1.315
4.928,-1.335
4.932,-1.315
4.936,-1.315
4.94,-1.315
4.944,-1.32
4.948,-1.325
4.952,-1.325
4.956,-1.315
4.96,-1.315
4.964,-1.32
4.968,-1.325
4.972,-1.32
4.976,-1.32
4.98,-1.315
4.984,-1.325
4.988,-1.315
4.992,-1.315
4.996,-1.315
5,-1.325
5.004,-1.315
5.008,-1.32
5.012,-1.315
5.016,-1.315
5.02,-1.31
5.024,-1.315
5.028,-1.32
5.032,-1.325
5.036,-1.315
5.04,-1.315
5.044,-1.315
5.048,-1.3
5.052,-1.31
5.056,-1.3
5.06,-1.3
5.064,-1.3
5.068,-1.3
5.072,-1.3
5.076,-1.3
5.08,-1.29
5.084,-1.29
5.088,-1.29
5.092,-1.28
5.096,-1.3
5.1,-1.28
5.104,-1.275
5.108,-1.27
5.112,-1.26
5.116,-1.26
5.12,-1.255
5.124,-1.255
5.128,-1.255
5.132,-1.255
5.136,-1.235
5.14,-1.24
5.144,-1.23
5.148,-1.23
5.152,-1.225
5.156,-1.225
5.16,-1.225
5.164,-1.22
5.168,-1.22
5.172,-1.215
5.176,-1.215
5.18,-1.21
5.184,-1.21
5.188,-1.215
5.192,-1.21
5.196,-1.22
5.2,-1.215
5.204,-1.22
5.208,-1.225
5.212,-1.225
5.216,-1.23
5.22,-1.24
5.224,-1.24
5.228,-1.245
5.232,-1.245
5.236,-1.245
5.24,-1.255
5.244,-1.255
5.248,-1.26
5.252,-1.26
5.256,-1.275
5.26,-1.265
5.264,-1.29
5.268,-1.275
5.272,-1.275
5.276,-1.28
5.28,-1.285
5.284,-1.3
5.288,-1.29
5.292,-1.29
5.296,-1.29
5.3,-1.295
5.304,-1.3
5.308,-1.3
5.312,-1.3
5.316,-1.305
5.32,-1.3
5.324,-1.3
5.328,-1.3
5.332,-1.31
5.336,-1.3
5.34,-1.315
5.344,-1.31
5.348,-1.3
5.352,-1.3
5.356,-1.3
5.36,-1.3
5.364,-1.3
5.368,-1.305
5.372,-1.3
5.376,-1.305
5.38,-1.305
5.384,-1.3
5.388,-1.3
5.392,-1.3
5.396,-1.3
5.4,-1.3
5.404,-1.3
5.408,-1.3
5.412,-1.3
5.416,-1.3
5.42,-1.3
5.424,-1.3
5.428,-1.3
5.432,-1.315
5.436,-1.3
5.44,-1.3
5.444,-1.3
5.448,-1.3
5.452,-1.31
5.456,-1.3
5.46,-1.3
5.464,-1.3
5.468,-1.305
5.472,-1.3
5.476,-1.305
5.48,-1.3
5.484,-1.3
5.488,-1.3
5.492,-1.3
5.496,-1.3
5.5,-1.3
5.504,-1.3
5.508,-1.3
5.512,-1.3
5.516,-1.3
5.52,-1.3
5.524,-1.3
5.528,-1.3
5.532,-1.3
5.536,-1.3
5.54,-1.3
5.544,-1.29
5.548,-1.29
5.552,-1.295
5.556,-1.3
5.56,-1.3
5.564,-1.3
5.568,-1.3
5.572,-1.29
5.576,-1.3
5.58,-1.29
5.584,-1.29
5.588,-1.295
5.592,-1.29
5.596,-1.29
5.6,-1.29
5.604,-1.295
5.608,-1.29
5.612,-1.29
5.616,-1.29
5.62,-1.3
5.624,-1.29
5.628,-1.29
5.632,-1.28
5.636,-1.295
5.64,-1.3
5.644,-1.29
5.648,-1.29
5.652,-1.29
5.656,-1.29
5.66,-1.29
5.664,-1.285
5.668,-1.295
5.672,-1.29
5.676,-1.295
5.68,-1.29
5.684,-1.295
5.688,-1.29
5.692,-1.29
5.696,-1.29
5.7,-1.28
5.704,-1.29
5.708,-1.29
5.712,-1.285
5.716,-1.28
5.72,-1.265
5.724,-1.26
5.728,-1.255
5.732,-1.245
5.736,-1.25
5.74,-1.245
5.744,-1.23
5.748,-1.23
5.752,-1.225
5.756,-1.225
5.76,-1.23
5.764,-1.235
5.768,-1.23
5.772,-1.23
5.776,-1.23
5.78,-1.24
5.784,-1.23
5.788,-1.22
5.792,-1.245
5.796,-1.25
5.8,-1.255
5.804,-1.255
5.808,-1.28
5.812,-1.265
5.816,-1.26
5.82,-1.28
5.824,-1.285
5.828,-1.3
5.832,-1.3
5.836,-1.3
5.84,-1.3
5.844,-1.3
5.848,-1.3
5.852,-1.3
5.856,-1.3
5.86,-1.305
5.864,-1.3
5.868,-1.3
5.872,-1.3
5.876,-1.305
5.88,-1.3
5.884,-1.29
5.888,-1.3
5.892,-1.3
5.896,-1.3
5.9,-1.3
5.904,-1.3
5.908,-1.32
5.912,-1.355
5.916,-1.375
5.92,-1.36
5.924,-1.265
5.928,-1.09
5.932,-0.825
5.936,-0.53
5.94,-0.265
5.944,-0.11
5.948,-0.145
5.952,-0.315
5.956,-0.52
5.96,-0.715
5.964,-0.81
5.968,-0.855
5.972,-0.895
5.976,-0.95
5.98,-1.045
5.984,-1.125
5.988,-1.2
5.992,-1.23
5.996,-1.255
6,-1.26
6.004,-1.265
6.008,-1.28
6.012,-1.29
6.016,-1.3
6.02,-1.3
6.024,-1.3
6.028,-1.3
6.032,-1.3
6.036,-1.305
6.04,-1.3
6.044,-1.3
6.048,-1.3
6.052,-1.3
6.056,-1.3
6.06,-1.3
6.064,-1.3
6.068,-1.3
6.072,-1.3
6.076,-1.305
6.08,-1.3
6.084,-1.325
6.088,-1.31
6.092,-1.305
6.096,-1.3
6.1,-1.3
6.104,-1.3
6.108,-1.3
6.112,-1.305
6.116,-1.3
6.12,-1.3
6.124,-1.3
6.128,-1.3
6.132,-1.3
6.136,-1.3
6.14,-1.3
6.144,-1.325
6.148,-1.3
6.152,-1.3
6.156,-1.3
6.16,-1.3
6.164,-1.3
6.168,-1.3
6.172,-1.3
6.176,-1.3
6.18,-1.3
6.184,-1.3
6.188,-1.29
6.192,-1.29
6.196,-1.29
6.2,-1.29
6.204,-1.29
6.208,-1.28
6.212,-1.26
6.216,-1.26
6.22,-1.26
6.224,-1.255
